,PC1,PC2,label
0,2.780262436648169,0.3574977465610011,1
1,-1.2845558270173618,0.22982366951722488,0
2,0.20128749152594186,0.388299758093305,1
3,-1.7831986107897668,0.004841713499196379,0
4,-0.2516845566763356,0.505551487000549,0
5,0.4499346458750192,0.3339536050546558,1
6,-0.1118604263532245,0.4990928141530513,0
7,-1.488666880748304,0.06772855307437531,0
8,-1.450619288183522,-0.8189545052363927,0
9,-1.9182591128624835,-1.075045547189429,0
10,-2.157665154663698,-0.1755702628681154,0
11,0.8168500155079861,1.0878500872296601,1
12,-0.6286538424508843,0.2503054487913292,0
13,-1.9705317699748777,-0.07714323504409287,0
14,2.5336502627554873,-1.5969547196140554,2
15,-1.4489306448278225,0.10978071287565214,0
16,-1.2668638058508666,0.14338843284494646,0
17,2.5951574215510433,-0.3231625243318952,2
18,-1.4942271522129418,0.1398731926394432,0
19,-1.030578751219662,0.2496666058325094,0
20,6.229729486523063,3.9688515410699647,1
21,1.183921725412134,-1.7544206298209524,2
22,-0.027118152142912938,0.32835547523901315,0
23,-0.9709001561879769,0.02109806195364231,0
24,-1.7550078230233153,0.009859246128035156,0
25,-0.8731898026421296,0.20864033606388144,0
26,-1.316099169828619,0.1886842526807847,0
27,3.5327977205795844,1.6090714366476568,1
28,-2.093745864853566,-0.14712416670236528,0
29,-0.5143499875491928,0.40711365002687255,0
30,-0.7455282518998483,-1.6153319411629972,0
31,-0.7113492941184535,-0.5679210412242258,0
32,1.4831915596583682,0.986109637601797,1
33,-1.3305749540924692,0.18680941200348627,0
34,1.2549422970325672,0.4519699973439762,1
35,-1.685558775088973,0.041080073952961565,0
36,-1.2926499632419004,0.16303514877108805,0
37,1.8480496640307256,-0.9010898442819983,2
38,1.9133494958928852,1.2865141015337744,1
39,-1.8715056965496757,-0.03911286993415741,0
40,-1.9008080501863123,-0.054348882793356146,0
41,-2.164121821057476,-0.17476043398938634,0
42,0.5604254566011805,1.0023091429267372,1
43,-1.7322041921387934,-0.9626462849709464,0
44,-1.5170904673332002,0.13206088701558388,0
45,1.2015148930542117,0.3650988145050255,1
46,-0.17367929969300314,0.4607661017072893,0
47,3.2652067761662886,1.6438953923925574,1
48,-1.615622361639426,0.08621092147631294,0
49,3.449114233421796,-1.2274306157878971,2
50,-0.04080463285609018,0.4076922315975065,0
51,3.548832431394422,0.08272830422501284,2
52,1.5209593151421865,0.28975654420522395,1
53,-1.7827596236366996,-0.001169227530630393,0
54,-0.2668331132956464,0.09920897840660552,0
55,3.0887175443575203,-1.6267657229026649,2
56,0.09445502736884989,0.29138436724328537,0
57,0.17749055156541965,0.24008817508450658,0
58,0.3021894779686909,0.2272472222877637,1
59,1.003908559794143,0.8573881351920436,1
60,-1.4212677815449803,-0.8084136366602422,0
61,-1.719749486882523,0.03227594099128467,0
62,3.456871262209723,-1.5628180531260503,2
63,-0.031833170184686,0.5375545430417796,0
64,2.1661658763888965,0.7943430530439974,1
65,1.9621013309319184,1.1473031100488353,1
66,0.36594093238255265,0.7380494485011198,1
67,0.5717293971443784,-1.6143820845429944,2
68,-1.5924205193442302,0.07540051999253478,0
69,-1.5792042355113594,0.1145386647274892,0
70,3.3486562278050926,0.6919682654387029,1
71,4.083766416775783,-0.44954660472831326,2
72,-1.8357173325065963,-0.01105369686114088,0
73,0.33250057633946783,-1.7325341224973998,0
74,-1.3761215876977104,0.12638129480382898,0
75,-1.8318188736198868,-0.013408635296234093,0
76,-1.8213886474244765,-0.03428683877236738,0
77,-0.5143499875491928,0.40711365002687255,0
78,2.010305500964684,1.6012960707948845,1
79,-1.736786999942779,0.017523735210848938,0
80,-0.7732586909500434,-1.6544810164986123,0
81,0.329214322745317,-3.447395642598636,2
82,1.9471730481484752,1.2891209979459757,1
83,-0.7223711803658157,0.3224625633380488,0
84,-1.5129163750146508,0.12986342546696658,0
85,-1.6571430429617382,0.02515209698375401,0
86,-1.748535883342294,0.027999763128356673,0
87,0.512467915519132,-1.6039087529050549,2
88,-1.2966733182715493,0.18448845095194508,0
89,1.8718833906010501,0.40154722177523167,1
90,-0.6811594803277041,0.3577253174857514,0
91,-1.370621814133358,0.144535547347049,0
92,-1.6267495391608886,0.03539322692190061,0
93,1.0335473318382928,0.81997336027342,1
94,0.7839221974623424,0.5065314178718684,1
95,3.191112825774084,1.1800234496139466,1
96,-1.8650287369373812,-0.025254756693235316,0
97,-0.9878793697634407,0.19392059464854855,0
98,0.3174726461645381,0.6382271934992978,1
99,-1.2789537410952645,0.14686323827539388,0
100,0.8549562771350732,0.6305003189933835,1
101,1.3431182766511327,0.9304654948331152,1
102,2.932039118200394,-2.493432915306752,2
103,0.19061637555454444,-1.7433742191496382,0
104,2.236577356200226,-1.8645570787561638,2
105,-0.0838852994487268,0.27368515732037285,0
106,-1.095552454704883,0.2517912200788913,0
107,3.2728766299819356,0.6042110793886927,1
108,-1.2209855662995694,0.23460042428005934,0
109,-1.5253954990142604,0.11474414456816916,0
110,-1.9114923156380246,-0.047930379753781754,0
111,-0.21897036817437562,0.3336105072372443,0
112,-1.2001348495803952,-0.7397816795467281,0
113,-1.9437830510693574,-0.07530086587523438,0
114,-1.708587662583858,0.03145649170508363,0
115,3.2935747580250014,-2.824694068466228,2
116,0.15621027938439427,0.7070169049521089,1
117,3.0956536883422827,0.9609997530357538,1
118,-1.203965036427284,0.20571059319239274,0
119,0.5348206332401994,0.4366766923989716,1
120,-0.1683071618894151,0.592275765688336,0
121,-0.17443133377660008,0.043504951249789287,0
122,0.09623546285223308,0.6249625962323713,0
123,-1.0139235769289574,0.07287944247523559,0
124,2.5914535280191378,-0.8508719925304893,2
125,-2.146317838523012,-0.16365076685771351,0
126,-1.221599569616033,0.1914141057994226,0
127,-0.9603416755018327,-1.5850557858881449,0
128,-1.6051766020536422,0.08198763505373668,0
129,3.411003179612601,1.3975982835074834,1
130,1.5218668758453961,-0.412256724544624,1
131,2.638484014605168,1.7205845983934718,1
132,0.9350473456562867,0.43160479157298026,1
133,-1.0890216496438552,0.28885402066324256,0
134,0.43441608844697105,0.24451901831134465,1
135,-1.596939812219385,-0.8758112102120336,0
136,-1.5957096943844822,0.10180009891532589,0
137,-1.208030730387463,0.20277376620971604,0
138,-1.1312449484038432,0.26780010133351295,0
139,0.027002764203927027,0.4404500097531066,0
140,0.14326824474819239,-1.5008844357840925,0
141,-0.8564074304169071,0.13890132222201373,0
142,-1.6463434345005739,0.0821460315228989,0
143,1.0323281669720228,0.06757682540519969,1
144,2.4581290137392804,-2.385756336427951,2
145,-0.7947643405317524,0.20269942537961744,0
146,-1.2059098294676989,0.2906952962360498,0
147,-0.965968627414781,0.35733212958908395,0
148,1.4201504178351376,0.8717380098775654,1
149,-1.7580452286904427,0.02105219348544832,0
150,2.4480130383378187,0.14570703331408585,1
151,-1.7225321148185615,-0.016966136207800655,0
152,1.6572945223937576,0.284008275097924,1
153,7.735151793130772,4.750045713567408,1
154,-1.4413631337129837,0.16712068178566752,0
155,0.649890538304676,-0.04089128277532644,1
156,-0.15388583060105637,-1.4781495792553534,0
157,0.6292223847135479,0.8275023970921259,1
158,-1.6187551851789888,0.0626489184624103,0
159,-1.686778784992027,0.05537756159899468,0
160,-1.7743369561041902,0.0038569876053826417,0
161,-1.0651310390100417,0.23769765681344035,0
162,-1.0535702054853509,0.2440571071894081,0
163,-0.6754379364041684,-0.5384460909006054,0
164,3.1180589519567428,0.7834959562829475,1
165,3.4477285488003755,-2.832612147043375,2
166,-1.5485630714532161,0.09339722853988582,0
167,-1.6169934450409449,0.09558658684488729,0
168,1.8718833906010501,0.40154722177523167,1
169,-0.9515969185425617,0.19761933780438495,0
170,-1.8213237708101662,-0.03568560657740716,0
171,0.8811090841617613,0.43155694524985766,1
172,-1.5212757770851189,0.06149172815464746,0
173,-1.7964600960379422,0.008904853084491406,0
174,-1.642976447176522,0.05753566027949111,0
175,-1.684879762188829,0.014109783103501613,0
176,-0.30076653579865825,0.25196551089662916,0
177,3.0099946504284545,1.242233992228875,1
178,-1.3958238919141461,0.15143594250073478,0
179,-1.4278782412923008,-0.810555147706793,0
180,1.687399921297263,1.063969048083053,1
181,-1.4508264926020233,0.14252666651849144,0
182,-1.541704908705025,0.1073159371161754,0
183,-0.7921565406836018,0.1644186291353264,0
184,-1.5497362739907161,0.10135467438329489,0
185,0.6209754996462031,0.24408650633829349,1
186,2.7267432287479236,1.502004798792319,1
187,1.8083356283683147,1.3293281448569694,1
188,-0.491281379646122,-1.4489300199977264,0
189,0.32087417026680437,-1.5626259516525463,0
190,1.310331491028475,1.2508744989717244,1
191,1.4251535464320284,0.7524702014890272,1
192,3.604429185471025,-2.736945645292281,2
193,-1.528335957973999,0.11309912958156804,0
194,-1.296684977194236,-1.7403613735184391,0
195,-1.4979643713190995,-0.8354502205432593,0
196,-0.7391634319569677,0.41203044421350254,0
197,-1.4199080832897164,0.11931940350257335,0
198,2.4010966978309587,-1.537091288458944,2
199,-1.0678217440098603,0.26729013889141595,0
200,1.6829968038289258,0.8377021868714879,1
201,-0.9633205737237273,0.0913298569570053,0
202,-0.604493160339701,0.01134519106158305,0
203,1.1849175103342775,1.2262937879720401,1
204,-0.7882202014902517,0.2931181109436864,0
205,-1.3520844187863816,0.21192164317106577,0
206,3.926141672821664,-0.8513152761166777,2
207,-1.0138583108431254,0.1271388654062901,0
208,1.1507240053974108,0.26437635846798596,1
209,-1.2370363586417188,0.2315303567123938,0
210,1.5507888759532042,1.1887456389258648,1
211,0.6743797138249306,0.47804382018108305,1
212,-1.320896588241413,0.01171774245066007,0
213,1.5922232434608037,0.3560873454157277,1
214,-1.1697726169159939,0.11810363579355264,0
215,-0.4549684602102141,0.23464806391711657,0
216,0.5199313621320532,0.05222584825727017,1
217,2.712794476790051,1.2268822423871455,1
218,-1.6775368512066118,0.06394377038173069,0
219,-0.6027719152389162,-0.6953971387756774,0
220,1.555651975220791,0.13676218860558925,1
221,-1.6035435393366617,0.10164834218880245,0
222,-2.0423402156674535,-0.11171510439116364,0
223,1.9881470033545035,1.0671123302133214,1
224,-1.8723593382882173,-0.030648721216431,0
225,-1.8619415740513996,-0.04855127011712759,0
226,0.3270985523045144,0.4653145083381383,1
227,-1.990301211734996,-0.1091849310567789,0
228,-1.210535663226235,0.28784746399532174,0
229,3.2926646910636066,-0.6073034447703223,2
230,0.6809056765338236,0.6950465910439649,1
231,-1.8767684849501123,-0.049325397525992604,0
232,3.0039218730369392,-0.5455693256995395,2
233,1.0556947701525852,0.24176512155626584,1
234,-1.7240005625598296,0.02987312580711066,0
235,3.1196210279586767,-3.4833940468926645,2
236,1.4324023060321713,0.26419763927690043,1
237,3.506150840274412,1.4367309819747218,1
238,1.6541025918199261,0.29001025638116,1
239,-1.6832246666271906,0.0485075232569345,0
240,-1.7629060518743271,0.02262920650792444,0
241,3.6744425734567856,-2.752199537046615,2
242,-1.4972939039249131,0.08912757927504983,0
243,1.7681508082257913,0.8365340436157713,1
244,-1.7131991761465661,0.017501926688867107,0
245,1.4120955900796737,-1.7054661081116267,2
246,-0.7632576841175018,0.3114753235914717,0
247,-1.9649765004602489,-0.09145897847526488,0
248,-1.5617052985092372,0.109778982534375,0
249,-1.3542046508137346,-1.7596775609633577,0
250,0.5393917722947215,0.3974317053850532,1
251,-0.9798760183636938,0.17348762234297402,0
252,-1.6151262323420388,0.08680107233477029,0
253,-0.5297976963712575,-0.6182899456632275,0
254,-1.359691912677019,0.1586688880524788,0
255,2.129646196858775,0.263695133882534,1
256,-0.601632850368605,-1.5061613953253308,0
257,0.41586669871767823,0.873139207937792,1
258,-1.5280239576991104,0.09716075409879506,0
259,2.0601740397089507,-0.11085225407176388,1
260,-1.676131059279732,0.0514500440695449,0
261,-0.5274928155642136,0.3742078595338337,0
